epoch,step,d_loss,g_loss,D_real,D_fake
38,43,1.398470,0.779591,0.451793,0.453581
38,44,1.383711,0.779269,0.452179,0.454834
38,45,1.382298,0.775770,0.452895,0.455919
38,46,1.401941,0.764123,0.453030,0.455963
38,47,1.396405,0.755562,0.457358,0.464095
38,48,1.398852,0.745383,0.457894,0.468493
38,49,1.397965,0.736369,0.465578,0.473346
39,1,1.395161,0.728013,0.470146,0.478640
39,2,1.395289,0.724295,0.474013,0.480926
39,3,1.385933,0.723074,0.479610,0.482563
39,4,1.384598,0.724867,0.479733,0.483195
39,5,1.384072,0.724792,0.483174,0.482065
39,6,1.378664,0.726763,0.484107,0.481593
39,7,1.375486,0.729448,0.484733,0.480273
39,8,1.376716,0.733124,0.483628,0.477922
39,9,1.363845,0.737939,0.486782,0.476669
39,10,1.367852,0.739965,0.485440,0.476012
39,11,1.365556,0.744240,0.484689,0.473669
39,12,1.379584,0.740320,0.481013,0.472786
39,13,1.365473,0.735274,0.489458,0.475874
39,14,1.370726,0.728746,0.489031,0.479293
39,15,1.371020,0.724612,0.491601,0.483315
39,16,1.376633,0.720688,0.489818,0.486707
39,17,1.381027,0.729456,0.485158,0.485750
39,18,1.386939,0.733008,0.481028,0.481596
39,19,1.373581,0.735291,0.485917,0.478665
39,20,1.395229,0.738471,0.473608,0.478181
39,21,1.377970,0.745795,0.477106,0.476714
39,22,1.382700,0.748693,0.471045,0.474001
39,23,1.385710,0.752042,0.470323,0.468584
39,24,1.385085,0.755864,0.469090,0.467904
39,25,1.388210,0.747907,0.468050,0.466795
39,26,1.385254,0.744902,0.465477,0.469760
39,27,1.388968,0.742145,0.466170,0.471610
39,28,1.387613,0.741980,0.465828,0.470181
39,29,1.382592,0.742915,0.472259,0.473518
39,30,1.383459,0.743124,0.472178,0.471211
39,31,1.383479,0.743221,0.474724,0.471033
39,32,1.380619,0.743137,0.475161,0.471540
39,33,1.367791,0.747484,0.476432,0.472972
39,34,1.385920,0.746007,0.473583,0.470369
39,35,1.374168,0.742734,0.475616,0.471564
39,36,1.385091,0.740209,0.472315,0.471538
39,37,1.377378,0.742105,0.474117,0.472097
39,38,1.380359,0.742803,0.472064,0.473193
39,39,1.383135,0.743002,0.472245,0.473623
39,40,1.385865,0.738963,0.472825,0.472705
39,41,1.380401,0.739363,0.475649,0.474349
39,42,1.381098,0.735884,0.476411,0.474418
39,43,1.373841,0.737239,0.478804,0.475214
39,44,1.394443,0.730854,0.477456,0.475966
39,45,1.379644,0.731945,0.479310,0.477545
39,46,1.381859,0.730256,0.480937,0.478043
39,47,1.369597,0.729753,0.485848,0.478686
39,48,1.367178,0.726510,0.491711,0.482225
39,49,1.377375,0.723783,0.490593,0.483290
40,1,1.376735,0.717026,0.496949,0.487448
40,2,1.376591,0.715185,0.493335,0.490687
40,3,1.381230,0.721937,0.490191,0.489272
40,4,1.385526,0.736823,0.484187,0.488666
40,5,1.388613,0.748519,0.475730,0.479435
40,6,1.389560,0.754636,0.469928,0.472513
40,7,1.390416,0.752666,0.468486,0.467731
40,8,1.395466,0.747225,0.463585,0.469924
40,9,1.382062,0.744096,0.472231,0.471449
40,10,1.381353,0.749025,0.471977,0.472927
40,11,1.369228,0.752988,0.475066,0.470074
40,12,1.376786,0.756966,0.473288,0.468270
40,13,1.369353,0.760100,0.475643,0.468059
40,14,1.371978,0.752636,0.473635,0.468454
40,15,1.374124,0.745165,0.476158,0.472859
40,16,1.360097,0.757280,0.477970,0.471971
40,17,1.379936,0.750106,0.473050,0.469590
40,18,1.404034,0.757656,0.460605,0.472211
40,19,1.403634,0.760748,0.458547,0.467205
40,20,1.383901,0.768447,0.458272,0.462414
40,21,1.412645,0.765813,0.458281,0.458512
40,22,1.387677,0.763105,0.458000,0.459914
40,23,1.402181,0.763062,0.459148,0.459252
40,24,1.374346,0.760518,0.464998,0.460593
40,25,1.368408,0.766256,0.467223,0.459769
40,26,1.369319,0.770989,0.465291,0.456593
40,27,1.381324,0.773072,0.464803,0.454347
40,28,1.385028,0.768092,0.466582,0.456419
40,29,1.368996,0.763013,0.467930,0.459161
40,30,1.383213,0.755801,0.472377,0.460936
40,31,1.375903,0.745259,0.476327,0.468808
40,32,1.368054,0.738591,0.479574,0.473962
40,33,1.388527,0.728230,0.476450,0.480452
40,34,1.391278,0.724459,0.483048,0.483536
40,35,1.399509,0.728757,0.473308,0.485701
40,36,1.386935,0.732631,0.478661,0.482661
40,37,1.383077,0.737340,0.479020,0.477563
40,38,1.380933,0.738284,0.477794,0.476140
40,39,1.387777,0.733725,0.475825,0.475008
40,40,1.381230,0.740078,0.479163,0.477213
40,41,1.385810,0.740458,0.478450,0.474449
40,42,1.385213,0.737448,0.480030,0.474420
40,43,1.377126,0.732624,0.481529,0.477046
40,44,1.369755,0.741118,0.484611,0.476051
40,45,1.379802,0.738421,0.480238,0.477878
40,46,1.374791,0.739691,0.480465,0.474728
40,47,1.371870,0.750217,0.477761,0.475124
40,48,1.377804,0.752330,0.471985,0.470036
40,49,1.371745,0.760483,0.470918,0.467771
41,1,1.392908,0.755156,0.465411,0.464864
41,2,1.382739,0.751419,0.466344,0.465616
41,3,1.395396,0.744915,0.467418,0.466950
41,4,1.384248,0.735971,0.470030,0.470996
41,5,1.377439,0.742561,0.476488,0.473330
41,6,1.381190,0.748317,0.473051,0.472330
41,7,1.380129,0.750594,0.471826,0.472658
41,8,1.379009,0.757030,0.472386,0.471959
41,9,1.384912,0.753542,0.465374,0.467785
41,10,1.395716,0.750334,0.464169,0.466773
41,11,1.387843,0.743477,0.466713,0.470079
41,12,1.389929,0.739072,0.469186,0.472793
41,13,1.375848,0.741627,0.476183,0.475334
41,14,1.383787,0.736648,0.479340,0.475395
41,15,1.372927,0.739097,0.481887,0.475099
41,16,1.372221,0.729021,0.491472,0.478630
41,17,1.358570,0.731129,0.497678,0.481842
41,18,1.370449,0.726637,0.493692,0.486847
41,19,1.371665,0.722523,0.491879,0.483849
41,20,1.374652,0.726514,0.494624,0.490644
41,21,1.391797,0.723477,0.486247,0.490581
41,22,1.378490,0.721213,0.491415,0.488887
41,23,1.395425,0.725258,0.481216,0.488421
41,24,1.387347,0.730898,0.480478,0.480945
41,25,1.382558,0.736037,0.482597,0.481347
41,26,1.401194,0.736704,0.473993,0.478282
41,27,1.381955,0.742944,0.478456,0.476453
41,28,1.375024,0.747028,0.477580,0.469863
41,29,1.375856,0.749512,0.472100,0.468570
41,30,1.373910,0.758876,0.472949,0.465553
41,31,1.372220,0.763138,0.471560,0.462956
41,32,1.371066,0.766962,0.471648,0.463054
41,33,1.380668,0.763614,0.468450,0.462119
41,34,1.375213,0.764698,0.470307,0.461844
41,35,1.370700,0.752751,0.473814,0.463851
41,36,1.372773,0.762145,0.472665,0.470015
41,37,1.382482,0.747590,0.474314,0.471683
41,38,1.383503,0.737333,0.474383,0.476909
41,39,1.401933,0.729650,0.469660,0.483654
41,40,1.407407,0.724046,0.474693,0.487638
41,41,1.408102,0.730747,0.477285,0.491247
41,42,1.383944,0.754242,0.479139,0.483307
41,43,1.372743,0.773483,0.468334,0.468031
41,44,1.368109,0.777837,0.466440,0.459198
41,45,1.350905,0.784477,0.463800,0.455663
41,46,1.367030,0.786448,0.458874,0.450703
41,47,1.379655,0.784874,0.456221,0.450631
41,48,1.388587,0.775847,0.459438,0.447945
41,49,1.389830,0.767166,0.459535,0.456261
42,1,1.378815,0.760638,0.465239,0.463462
42,2,1.368335,0.752532,0.466861,0.463576
42,3,1.379076,0.750996,0.470208,0.468205
42,4,1.365062,0.746570,0.474369,0.472278
42,5,1.389688,0.742680,0.468264,0.473771
42,6,1.404763,0.734789,0.469625,0.474197
42,7,1.386642,0.727017,0.474633,0.479679
42,8,1.396954,0.737369,0.473497,0.481384
42,9,1.394864,0.739170,0.472653,0.474885
42,10,1.374270,0.741016,0.480089,0.473891
42,11,1.381000,0.746851,0.479696,0.469783
42,12,1.352008,0.756844,0.485843,0.469273
42,13,1.347128,0.764012,0.485704,0.463619
42,14,1.339457,0.764462,0.492247,0.463967
42,15,1.352559,0.751019,0.487568,0.466381
42,16,1.367694,0.735904,0.492502,0.480373
42,17,1.391365,0.732362,0.504874,0.494992
42,18,1.381065,0.749435,0.485535,0.493741
42,19,1.384871,0.738488,0.472316,0.482603
42,20,1.422597,0.751967,0.457830,0.484813
42,21,1.445197,0.748757,0.448109,0.475801
42,22,1.383596,0.752798,0.465137,0.470328
42,23,1.389750,0.761330,0.464942,0.467692
42,24,1.373357,0.758533,0.467995,0.464375
42,25,1.380332,0.762757,0.466309,0.465420
42,26,1.382936,0.764086,0.464247,0.466067
42,27,1.372806,0.766873,0.470434,0.465751
42,28,1.360602,0.767595,0.470162,0.463175
42,29,1.375475,0.770255,0.467470,0.461804
42,30,1.371784,0.766472,0.467609,0.460849
42,31,1.368367,0.770415,0.467213,0.463026
42,32,1.367971,0.759804,0.468862,0.462102
42,33,1.385349,0.755714,0.462533,0.466696
42,34,1.397821,0.748050,0.463373,0.467919
42,35,1.392683,0.740159,0.467023,0.472385
42,36,1.392105,0.740653,0.468220,0.474358
42,37,1.403227,0.733066,0.467724,0.474847
42,38,1.385601,0.736335,0.473753,0.476852
42,39,1.379479,0.740382,0.477201,0.476222
42,40,1.385516,0.740919,0.474630,0.472414
42,41,1.377097,0.744922,0.481476,0.472177
42,42,1.347870,0.750783,0.486003,0.468613
42,43,1.339614,0.756486,0.489012,0.466293
42,44,1.354297,0.755469,0.493883,0.464985
42,45,1.328473,0.752934,0.511894,0.470421
42,46,1.335069,0.760702,0.510887,0.474894
42,47,1.349898,0.742582,0.509608,0.475210
42,48,1.383597,0.742706,0.497352,0.493157
42,49,1.394347,0.744480,0.497194,0.501141
43,1,1.413695,0.760214,0.473157,0.485939
43,2,1.408978,0.769069,0.470773,0.478466
43,3,1.400417,0.778077,0.461606,0.470425
43,4,1.388549,0.781930,0.458448,0.460752
43,5,1.378908,0.783555,0.456569,0.459771
43,6,1.388850,0.787203,0.452559,0.453995
43,7,1.392420,0.782903,0.448586,0.454978
43,8,1.387604,0.780166,0.451934,0.452535
43,9,1.387875,0.776757,0.451207,0.454847
43,10,1.387877,0.770920,0.457830,0.456480
43,11,1.383214,0.763811,0.461144,0.458430
43,12,1.368640,0.764827,0.459076,0.458424
43,13,1.382336,0.764800,0.462825,0.459710
43,14,1.394747,0.757912,0.460037,0.462299
43,15,1.378841,0.755035,0.463730,0.464930
43,16,1.393451,0.748635,0.465361,0.468022
43,17,1.393871,0.747472,0.464515,0.467919
43,18,1.380182,0.746507,0.469047,0.469024
43,19,1.383102,0.744666,0.468156,0.469461
43,20,1.384903,0.741239,0.467981,0.470500
43,21,1.395315,0.739705,0.470383,0.470762
43,22,1.382215,0.738412,0.469993,0.472741
43,23,1.388329,0.739486,0.470526,0.472117
43,24,1.390505,0.738840,0.474289,0.473119
43,25,1.380252,0.737863,0.475076,0.474750
43,26,1.382308,0.739052,0.473509,0.473536
43,27,1.376895,0.739758,0.474878,0.473999
43,28,1.382858,0.739359,0.473314,0.472793
43,29,1.385704,0.738917,0.472535,0.471691
43,30,1.383065,0.738864,0.472670,0.472059
43,31,1.384805,0.735960,0.475564,0.473175
43,32,1.382051,0.735562,0.475353,0.473997
43,33,1.371591,0.740656,0.476888,0.474136
43,34,1.377535,0.737496,0.477996,0.474107
43,35,1.380571,0.736962,0.475576,0.474394
43,36,1.380695,0.736617,0.477611,0.474078
43,37,1.377412,0.737895,0.477212,0.474715
43,38,1.382808,0.738310,0.478800,0.475879
43,39,1.380241,0.736288,0.480666,0.475320
43,40,1.383379,0.735704,0.477698,0.477232
43,41,1.387764,0.731892,0.476023,0.477086
43,42,1.372400,0.731071,0.479575,0.478539
43,43,1.392916,0.726224,0.479774,0.480081
43,44,1.381553,0.725077,0.480790,0.480264
43,45,1.372621,0.726393,0.485155,0.480813
43,46,1.378059,0.725821,0.483659,0.480748
43,47,1.375525,0.723944,0.486095,0.480543
43,48,1.376478,0.723292,0.487547,0.482646
43,49,1.387229,0.722025,0.485317,0.483481
44,1,1.376855,0.727911,0.488747,0.483200
44,2,1.371688,0.728841,0.487382,0.480625
44,3,1.380581,0.727514,0.484476,0.480245
44,4,1.375209,0.731350,0.483884,0.479563
44,5,1.368150,0.737580,0.483030,0.477265
44,6,1.379889,0.737455,0.479501,0.475564
44,7,1.375970,0.735526,0.479369,0.475120
44,8,1.381726,0.735822,0.476972,0.476317
44,9,1.375618,0.732011,0.481679,0.476849
44,10,1.374195,0.732088,0.481600,0.478627
44,11,1.387308,0.730963,0.477781,0.477706
44,12,1.378805,0.724062,0.481658,0.479108
44,13,1.383509,0.726626,0.485075,0.484616
44,14,1.377796,0.734938,0.483691,0.481657
44,15,1.374940,0.742532,0.479040,0.476753
44,16,1.377832,0.743748,0.476017,0.472642
44,17,1.380425,0.749113,0.471398,0.470856
44,18,1.377802,0.756454,0.470812,0.469148
44,19,1.381112,0.755668,0.469854,0.466290
44,20,1.380632,0.751672,0.467155,0.464422
44,21,1.389457,0.752097,0.467668,0.467070
44,22,1.379866,0.748739,0.467658,0.468036
44,23,1.384048,0.750868,0.469621,0.467025
44,24,1.377740,0.756522,0.468754,0.466326
44,25,1.399435,0.750862,0.468696,0.466695
44,26,1.379767,0.750767,0.471619,0.466300
44,27,1.388741,0.748030,0.469777,0.468181
44,28,1.375760,0.744445,0.471661,0.469253
44,29,1.389547,0.743946,0.471204,0.471639
44,30,1.390826,0.739155,0.472345,0.470785
44,31,1.389701,0.737160,0.476799,0.473323
44,32,1.371797,0.731798,0.480710,0.476556
44,33,1.377199,0.732311,0.481697,0.477636
44,34,1.368745,0.732212,0.485686,0.479352
44,35,1.380403,0.731923,0.484754,0.478616
44,36,1.381910,0.733716,0.480428,0.481283
44,37,1.376002,0.736987,0.482339,0.476728
44,38,1.391239,0.736175,0.475092,0.475777
44,39,1.377939,0.738674,0.481293,0.476029
44,40,1.373257,0.743255,0.479204,0.475171
44,41,1.381784,0.743993,0.476814,0.472569
44,42,1.377975,0.748923,0.478168,0.475284
44,43,1.374753,0.751696,0.472193,0.467588
44,44,1.381200,0.758626,0.469034,0.465496
44,45,1.376094,0.759349,0.468243,0.465480
44,46,1.377185,0.757105,0.466287,0.462308
44,47,1.378455,0.759893,0.466742,0.463611
44,48,1.375126,0.761300,0.465025,0.461636
44,49,1.395267,0.752573,0.465759,0.462161
45,1,1.387364,0.745346,0.469160,0.465400
45,2,1.369237,0.745667,0.474070,0.468478
45,3,1.369500,0.747926,0.470670,0.470065
45,4,1.390574,0.748229,0.471251,0.468333
45,5,1.381376,0.745020,0.470632,0.467095
45,6,1.381481,0.740502,0.473155,0.470820
45,7,1.378996,0.739917,0.475999,0.473832
45,8,1.383193,0.734258,0.474794,0.475183
45,9,1.388101,0.730770,0.476197,0.477919
45,10,1.376299,0.731274,0.485529,0.480887
45,11,1.379475,0.736249,0.479931,0.479595
45,12,1.391677,0.741398,0.475131,0.477095
45,13,1.389949,0.746127,0.470896,0.473778
45,14,1.384246,0.748623,0.469573,0.469172
45,15,1.372356,0.753353,0.470313,0.466485
45,16,1.372267,0.753637,0.470651,0.466877
45,17,1.375253,0.763762,0.463950,0.464578
45,18,1.375121,0.765346,0.463440,0.459899
45,19,1.369081,0.771647,0.462577,0.459685
45,20,1.375334,0.768742,0.461431,0.456443
45,21,1.399073,0.763788,0.459263,0.456877
45,22,1.380551,0.764750,0.462741,0.459673
45,23,1.381606,0.759218,0.467241,0.461269
45,24,1.379007,0.754874,0.467743,0.461226
45,25,1.375129,0.757569,0.470020,0.465815
45,26,1.372332,0.750757,0.470818,0.464875
45,27,1.393972,0.740065,0.470125,0.467038
45,28,1.372549,0.738856,0.478640,0.472264
45,29,1.389253,0.731052,0.476782,0.476498
45,30,1.384914,0.708064,0.483956,0.479451
45,31,1.372258,0.708956,0.498312,0.495073
45,32,1.410835,0.726789,0.487026,0.498926
45,33,1.374058,0.744923,0.481035,0.481207
45,34,1.390309,0.754613,0.471250,0.474304
45,35,1.390363,0.753856,0.469008,0.467131
45,36,1.378264,0.758590,0.468623,0.465407
45,37,1.371799,0.752970,0.470919,0.467011
45,38,1.377464,0.755701,0.469292,0.467624
45,39,1.378511,0.754785,0.468067,0.465794
45,40,1.377158,0.757461,0.467017,0.463992
45,41,1.381157,0.757626,0.468184,0.465864
45,42,1.385862,0.752564,0.463083,0.465010
45,43,1.390872,0.751642,0.465018,0.465349
45,44,1.382976,0.747773,0.468950,0.468785
45,45,1.388183,0.744292,0.466261,0.471414
45,46,1.384147,0.741128,0.470537,0.471751
45,47,1.387892,0.740574,0.469847,0.472994
45,48,1.384944,0.738077,0.471710,0.473038
45,49,1.388014,0.738161,0.474136,0.473655
46,1,1.381297,0.736189,0.476499,0.475226
46,2,1.372922,0.734896,0.480516,0.474667
46,3,1.364289,0.738636,0.485165,0.475772
46,4,1.363584,0.735204,0.488402,0.474325
46,5,1.351528,0.730282,0.497286,0.476895
46,6,1.360098,0.720264,0.497560,0.482035
46,7,1.362666,0.713514,0.510717,0.495816
46,8,1.372357,0.698121,0.508517,0.497855
46,9,1.388666,0.704733,0.510783,0.508195
46,10,1.392018,0.724167,0.490549,0.497732
46,11,1.378652,0.733648,0.492333,0.487994
46,12,1.399104,0.747341,0.477666,0.483805
46,13,1.390799,0.760697,0.476407,0.477491
46,14,1.368913,0.775921,0.469608,0.466778
46,15,1.392504,0.780413,0.456795,0.459294
46,16,1.399410,0.783037,0.452198,0.454248
46,17,1.391428,0.778297,0.453117,0.453931
46,18,1.400938,0.769920,0.454860,0.453502
46,19,1.379974,0.769173,0.458512,0.458105
46,20,1.400312,0.763764,0.460431,0.457740
46,21,1.386973,0.760757,0.462592,0.460410
46,22,1.377338,0.759823,0.464322,0.462548
46,23,1.383779,0.756365,0.463772,0.462227
46,24,1.365297,0.760696,0.466488,0.462783
46,25,1.381101,0.759109,0.465077,0.463424
46,26,1.385315,0.754069,0.467300,0.462673
46,27,1.381922,0.756715,0.465353,0.462020
46,28,1.382886,0.755717,0.466005,0.465014
46,29,1.377072,0.754816,0.467954,0.465776
46,30,1.381413,0.750837,0.466803,0.465279
46,31,1.371759,0.754921,0.467873,0.466543
46,32,1.372946,0.758257,0.467551,0.464465
46,33,1.366604,0.761953,0.464974,0.464043
46,34,1.373669,0.761728,0.462340,0.462072
46,35,1.379587,0.761607,0.459870,0.461782
46,36,1.384892,0.760014,0.460605,0.460347
46,37,1.378245,0.760990,0.461320,0.461381
46,38,1.369740,0.760113,0.460858,0.462461
46,39,1.378301,0.760469,0.459088,0.461543
46,40,1.376778,0.758736,0.461602,0.462126
46,41,1.396152,0.755579,0.458928,0.462073
46,42,1.391287,0.751522,0.462286,0.463775
46,43,1.367802,0.751123,0.466943,0.466195
46,44,1.382499,0.747718,0.469772,0.466502
46,45,1.386457,0.743211,0.470119,0.468464
46,46,1.389671,0.738995,0.472355,0.470389
46,47,1.371793,0.737288,0.475566,0.472484
46,48,1.380688,0.736491,0.476611,0.474506
46,49,1.382219,0.733320,0.479074,0.475208
47,1,1.368434,0.734199,0.481463,0.476342
47,2,1.376317,0.737421,0.480115,0.475978
47,3,1.384476,0.736443,0.476240,0.473601
47,4,1.376888,0.738712,0.478418,0.475793
47,5,1.379945,0.735431,0.477402,0.476944
47,6,1.387745,0.741177,0.475510,0.475012
47,7,1.380052,0.737524,0.481091,0.475030
47,8,1.377893,0.742235,0.478919,0.474702
47,9,1.381579,0.743577,0.475735,0.472827
47,10,1.373774,0.741769,0.478104,0.472297
47,11,1.379177,0.742711,0.472966,0.471656
47,12,1.383041,0.743287,0.473017,0.472523
47,13,1.384515,0.742154,0.472703,0.473663
47,14,1.370633,0.746270,0.473901,0.473357
47,15,1.381691,0.749045,0.470014,0.469953
47,16,1.383753,0.748359,0.471127,0.468780
47,17,1.384328,0.746416,0.469114,0.468675
47,18,1.385653,0.749198,0.467995,0.469990
47,19,1.377546,0.750891,0.469083,0.467129
47,20,1.388280,0.749593,0.467957,0.466011
47,21,1.381995,0.753124,0.467892,0.467051
47,22,1.384677,0.749926,0.469718,0.467511
47,23,1.379213,0.749203,0.470818,0.467735
47,24,1.373358,0.749660,0.470265,0.467526
47,25,1.373408,0.754482,0.470118,0.466261
47,26,1.382163,0.752717,0.467930,0.466895
47,27,1.372695,0.757027,0.468383,0.464973
47,28,1.374494,0.755803,0.465074,0.463088
47,29,1.391691,0.753896,0.469334,0.465285
47,30,1.385706,0.747213,0.469431,0.467615
47,31,1.382494,0.742544,0.473564,0.470729
47,32,1.382812,0.736448,0.474877,0.473579
47,33,1.386879,0.730241,0.476395,0.476679
47,34,1.385900,0.724951,0.480775,0.480334
47,35,1.383148,0.723147,0.484513,0.483656
47,36,1.381039,0.720395,0.485953,0.484262
47,37,1.383672,0.718092,0.487448,0.484942
47,38,1.378316,0.718455,0.491341,0.487336
47,39,1.373375,0.718095,0.494366,0.489220
47,40,1.370538,0.720546,0.497700,0.488533
47,41,1.374624,0.715782,0.498255,0.489301
47,42,1.382583,0.712043,0.500932,0.495901
47,43,1.392044,0.713509,0.499625,0.500184
47,44,1.403660,0.713296,0.491313,0.499465
47,45,1.386530,0.726832,0.486122,0.488796
47,46,1.391883,0.735360,0.478022,0.483079
47,47,1.385944,0.744786,0.476259,0.478364
47,48,1.387537,0.754855,0.470968,0.470153
47,49,1.384213,0.753773,0.467119,0.465519
48,1,1.374557,0.757247,0.468432,0.462759
48,2,1.366717,0.760318,0.468396,0.463936
48,3,1.376701,0.762001,0.466161,0.461952
48,4,1.375835,0.762011,0.467003,0.462490
48,5,1.387208,0.764290,0.463747,0.461334
48,6,1.383989,0.763104,0.465315,0.462040
48,7,1.373908,0.761977,0.464962,0.463799
48,8,1.371307,0.766587,0.462370,0.463374
48,9,1.385242,0.763192,0.460428,0.460654
48,10,1.408267,0.760104,0.459501,0.460622
48,11,1.380829,0.755547,0.460872,0.464245
48,12,1.380701,0.752772,0.465372,0.463699
48,13,1.392356,0.749096,0.465937,0.466005
48,14,1.388759,0.748855,0.468403,0.466165
48,15,1.377202,0.745277,0.469886,0.469504
48,16,1.382570,0.744738,0.471023,0.469950
48,17,1.384825,0.742089,0.471240,0.470231
48,18,1.387446,0.740925,0.473419,0.472271
48,19,1.390809,0.737856,0.474261,0.473668
48,20,1.389318,0.735081,0.474917,0.475152
48,21,1.379400,0.736288,0.476831,0.475739
48,22,1.376639,0.734984,0.478013,0.475628
48,23,1.377674,0.737085,0.478187,0.475975
48,24,1.386453,0.737169,0.479938,0.474789
48,25,1.378064,0.737922,0.478277,0.474817
48,26,1.387931,0.736301,0.477857,0.474232
48,27,1.374643,0.735877,0.478635,0.476459
48,28,1.372874,0.736016,0.479136,0.475273
48,29,1.384401,0.736751,0.478044,0.475675
48,30,1.376681,0.738052,0.478595,0.477158
48,31,1.380657,0.735210,0.478098,0.475612
48,32,1.380648,0.738559,0.476845,0.475217
48,33,1.378780,0.737257,0.481229,0.476850
48,34,1.380337,0.733572,0.478305,0.475385
48,35,1.382038,0.736656,0.477266,0.475997
48,36,1.379719,0.734679,0.481618,0.477366
48,37,1.378312,0.727145,0.482314,0.477853
48,38,1.376087,0.721467,0.486888,0.480869
48,39,1.387221,0.707927,0.485808,0.487047
48,40,1.386272,0.713055,0.493619,0.493978
48,41,1.385171,0.714092,0.495384,0.493583
48,42,1.388073,0.725638,0.492329,0.494431
48,43,1.392664,0.734478,0.479955,0.486382
48,44,1.372395,0.752353,0.483088,0.478878
48,45,1.375380,0.761257,0.471090,0.468184
48,46,1.357958,0.777512,0.467847,0.466404
48,47,1.370130,0.778554,0.461751,0.459314
